0.02,0
0.0192,0
0.0184,0
0.0176,0
0.0168,0
0.016,0
0.0152,0
0.0144,0
0.0136,0
0.0128,0
0.012,0
0.0112,0
0.0104,0
0.0096,0
0.0088,0
0.008,0
0.0072,0
0.0064,0
0.0056,0
0.0048,0
0.004,0
0.0032,0
0.0024,1
0.0016,0
0.0008,1
0,0
-0.0008,6
-0.0016,6
-0.0024,14
-0.0032,8
-0.004,9
-0.0048,10
-0.0056,20
-0.0064,10
-0.0072,10
-0.008,12
-0.0088,10
-0.0096,11
-0.0104,17
-0.0112,7
-0.012,9
-0.0128,12
-0.0136,25
-0.0144,28
-0.0152,29
-0.016,25
-0.0168,15
-0.0176,32
-0.0184,30
-0.0192,30
-0.02,30
-0.0208,39
-0.0216,34
-0.0224,33
-0.0232,27
-0.024,49
-0.0248,36
-0.0256,38
-0.0264,38
-0.0272,50
-0.028,44
-0.0288,39
-0.0296,46
-0.0304,46
-0.0312,51
-0.032,55
-0.0328,62
-0.0336,47
-0.0344,86
-0.0352,54
-0.036,59
-0.0368,52
-0.0376,73
-0.0384,70
-0.0392,69
-0.04,73
-0.0408,94
-0.0416,95
-0.0424,104
-0.0432,96
-0.044,100
-0.0448,109
-0.0456,110
-0.0464,114
-0.0472,124
-0.048,117
-0.0488,115
-0.0496,95
-0.0504,109
-0.0512,117
-0.052,89
-0.0528,111
-0.0536,133
-0.0544,107
-0.0552,83
-0.056,123
-0.0568,98
-0.0576,104
-0.0584,103
-0.0592,84
-0.06,133
-0.0608,93
-0.0616,92
-0.0624,84
-0.0632,71
-0.064,72
-0.0648,87
-0.0656,72
-0.0664,56
-0.0672,52
-0.068,57
-0.0688,52
-0.0696,48
-0.0704,62
-0.0712,38
-0.072,40
-0.0728,40
-0.0736,36
-0.0744,35
-0.0752,37
-0.076,38
-0.0768,24
-0.0776,23
-0.0784,25
-0.0792,16
-0.08,17
-0.0808,14
-0.0816,15
-0.0824,17
-0.0832,11
-0.084,7
-0.0848,9
-0.0856,11
-0.0864,9
-0.0872,11
-0.088,9
-0.0888,6
-0.0896,4
-0.0904,3
-0.0912,2
-0.092,1
-0.0928,3
-0.0936,3
-0.0944,1
-0.0952,1
-0.096,1
-0.0968,5
-0.0976,0
-0.0984,2
-0.0992,1
-0.1,4
-0.1008,0
-0.1016,2
-0.1024,0
-0.1032,0
-0.104,0
-0.1048,0
-0.1056,0
-0.1064,0
-0.1072,1
-0.108,0
-0.1088,0
-0.1096,0
-0.1104,0
-0.1112,1
-0.112,0
-0.1128,0
-0.1136,1
-0.1144,0
-0.1152,0
-0.116,0
-0.1168,0
-0.1176,0
-0.1184,0
-0.1192,1
-0.12,0
-0.1208,0
-0.1216,0
-0.1224,0
-0.1232,0
-0.124,0
-0.1248,0
-0.1256,0
-0.1264,0
-0.1272,0
-0.128,0
-0.1288,0
-0.1296,0
-0.1304,0
-0.1312,0
-0.132,0
-0.1328,0
-0.1336,0
-0.1344,0
-0.1352,0
-0.136,0
-0.1368,0
-0.1376,0
-0.1384,0
-0.1392,1
