0.01,0
0.0096,0
0.0092,0
0.0088,0
0.0084,0
0.008,0
0.0076,0
0.0072,0
0.0068,0
0.0064,0
0.006,0
0.0056,0
0.0052,0
0.0048,0
0.0044,0
0.004,0
0.0036,0
0.0032,0
0.0028,0
0.0024,0
0.002,0
0.0016,1
0.0012,0
0.0008,1
0.0004,2
0,3
-0.0004,1
-0.0008,2
-0.0012,6
-0.0016,6
-0.002,6
-0.0024,7
-0.0028,14
-0.0032,17
-0.0036,19
-0.004,14
-0.0044,12
-0.0048,20
-0.0052,18
-0.0056,23
-0.006,26
-0.0064,27
-0.0068,25
-0.0072,34
-0.0076,30
-0.008,36
-0.0084,26
-0.0088,36
-0.0092,38
-0.0096,50
-0.01,58
-0.0104,51
-0.0108,55
-0.0112,68
-0.0116,79
-0.012,74
-0.0124,86
-0.0128,79
-0.0132,91
-0.0136,98
-0.014,106
-0.0144,72
-0.0148,91
-0.0152,116
-0.0156,96
-0.016,123
-0.0164,132
-0.0168,106
-0.0172,140
-0.0176,114
-0.018,127
-0.0184,122
-0.0188,130
-0.0192,113
-0.0196,101
-0.02,110
-0.0204,97
-0.0208,90
-0.0212,123
-0.0216,114
-0.022,102
-0.0224,97
-0.0228,79
-0.0232,81
-0.0236,80
-0.024,87
-0.0244,83
-0.0248,71
-0.0252,84
-0.0256,73
-0.026,54
-0.0264,46
-0.0268,63
-0.0272,46
-0.0276,36
-0.028,46
-0.0284,42
-0.0288,29
-0.0292,26
-0.0296,34
-0.03,31
-0.0304,29
-0.0308,20
-0.0312,20
-0.0316,25
-0.032,23
-0.0324,14
-0.0328,16
-0.0332,14
-0.0336,13
-0.034,11
-0.0344,22
-0.0348,8
-0.0352,4
-0.0356,7
-0.036,6
-0.0364,6
-0.0368,8
-0.0372,5
-0.0376,7
-0.038,3
-0.0384,4
-0.0388,4
-0.0392,4
-0.0396,4
-0.04,1
-0.0404,3
-0.0408,1
-0.0412,4
-0.0416,1
-0.042,4
-0.0424,2
-0.0428,1
-0.0432,3
-0.0436,4
-0.044,1
-0.0444,0
-0.0448,0
-0.0452,1
-0.0456,0
-0.046,0
-0.0464,0
-0.0468,1
-0.0472,0
-0.0476,1
-0.048,0
-0.0484,1
-0.0488,0
-0.0492,1
-0.0496,0
-0.05,0
-0.0504,0
-0.0508,1
-0.0512,1
-0.0516,0
-0.052,1
-0.0524,0
-0.0528,0
-0.0532,1
-0.0536,0
-0.054,0
-0.0544,0
-0.0548,0
-0.0552,0
-0.0556,0
-0.056,0
-0.0564,0
-0.0568,1
-0.0572,0
-0.0576,0
-0.058,0
-0.0584,0
-0.0588,0
-0.0592,0
-0.0596,0
-0.06,0
-0.0604,0
-0.0608,0
-0.0612,0
-0.0616,0
-0.062,0
-0.0624,0
-0.0628,0
-0.0632,0
-0.0636,0
-0.064,0
-0.0644,0
-0.0648,0
-0.0652,0
-0.0656,0
-0.066,0
-0.0664,0
-0.0668,0
-0.0672,0
-0.0676,0
-0.068,0
-0.0684,0
-0.0688,0
-0.0692,1
-0.0696,0
