0.02,0
0.0192,0
0.0184,0
0.0176,0
0.0168,0
0.016,0
0.0152,0
0.0144,0
0.0136,0
0.0128,0
0.012,0
0.0112,0
0.0104,0
0.0096,0
0.0088,0
0.008,0
0.0072,0
0.0064,0
0.0056,0
0.0048,0
0.004,0
0.0032,0
0.0024,0
0.0016,0
0.0008,0
0,0
-0.0008,2
-0.0016,3
-0.0024,4
-0.0032,6
-0.004,9
-0.0048,7
-0.0056,9
-0.0064,13
-0.0072,17
-0.008,15
-0.0088,17
-0.0096,11
-0.0104,11
-0.0112,13
-0.012,12
-0.0128,13
-0.0136,19
-0.0144,9
-0.0152,17
-0.016,16
-0.0168,18
-0.0176,15
-0.0184,19
-0.0192,25
-0.02,13
-0.0208,31
-0.0216,33
-0.0224,28
-0.0232,19
-0.024,28
-0.0248,28
-0.0256,21
-0.0264,24
-0.0272,40
-0.028,27
-0.0288,20
-0.0296,33
-0.0304,28
-0.0312,36
-0.032,30
-0.0328,35
-0.0336,29
-0.0344,39
-0.0352,34
-0.036,43
-0.0368,42
-0.0376,33
-0.0384,50
-0.0392,42
-0.04,43
-0.0408,52
-0.0416,54
-0.0424,43
-0.0432,58
-0.044,49
-0.0448,50
-0.0456,61
-0.0464,54
-0.0472,74
-0.048,59
-0.0488,62
-0.0496,66
-0.0504,71
-0.0512,74
-0.052,78
-0.0528,91
-0.0536,101
-0.0544,75
-0.0552,78
-0.056,100
-0.0568,102
-0.0576,114
-0.0584,102
-0.0592,83
-0.06,128
-0.0608,103
-0.0616,102
-0.0624,123
-0.0632,113
-0.064,112
-0.0648,107
-0.0656,103
-0.0664,113
-0.0672,112
-0.068,113
-0.0688,116
-0.0696,125
-0.0704,128
-0.0712,150
-0.072,127
-0.0728,109
-0.0736,128
-0.0744,98
-0.0752,117
-0.076,123
-0.0768,101
-0.0776,95
-0.0784,103
-0.0792,121
-0.08,112
-0.0808,94
-0.0816,96
-0.0824,101
-0.0832,101
-0.084,74
-0.0848,76
-0.0856,91
-0.0864,63
-0.0872,80
-0.088,79
-0.0888,56
-0.0896,65
-0.0904,64
-0.0912,79
-0.092,71
-0.0928,60
-0.0936,50
-0.0944,32
-0.0952,39
-0.096,47
-0.0968,37
-0.0976,43
-0.0984,44
-0.0992,34
-0.1,35
-0.1008,25
-0.1016,25
-0.1024,19
-0.1032,27
-0.104,23
-0.1048,26
-0.1056,25
-0.1064,16
-0.1072,13
-0.108,19
-0.1088,17
-0.1096,21
-0.1104,12
-0.1112,17
-0.112,13
-0.1128,13
-0.1136,9
-0.1144,2
-0.1152,10
-0.116,9
-0.1168,4
-0.1176,5
-0.1184,6
-0.1192,2
-0.12,6
-0.1208,5
-0.1216,4
-0.1224,2
-0.1232,0
-0.124,6
-0.1248,0
-0.1256,0
-0.1264,2
-0.1272,0
-0.128,1
-0.1288,4
-0.1296,0
-0.1304,2
-0.1312,0
-0.132,1
-0.1328,1
-0.1336,1
-0.1344,2
-0.1352,1
-0.136,0
-0.1368,2
-0.1376,0
-0.1384,2
-0.1392,0
