0.05,0
0.048,0
0.046,0
0.044,0
0.042,0
0.04,0
0.038,0
0.036,0
0.034,0
0.032,0
0.03,0
0.028,0
0.026,0
0.024,0
0.022,0
0.02,0
0.018,0
0.016,0
0.014,0
0.012,0
0.01,0
0.008,0
0.006,0
0.004,0
0.002,3
-6.93889e-018,6
-0.002,2
-0.004,7
-0.006,10
-0.008,13
-0.01,12
-0.012,23
-0.014,25
-0.016,15
-0.018,23
-0.02,18
-0.022,17
-0.024,13
-0.026,12
-0.028,13
-0.03,20
-0.032,18
-0.034,13
-0.036,16
-0.038,14
-0.04,15
-0.042,16
-0.044,19
-0.046,21
-0.048,17
-0.05,21
-0.052,18
-0.054,17
-0.056,20
-0.058,27
-0.06,23
-0.062,17
-0.064,20
-0.066,18
-0.068,18
-0.07,23
-0.072,18
-0.074,23
-0.076,30
-0.078,33
-0.08,26
-0.082,21
-0.084,26
-0.086,33
-0.088,21
-0.09,33
-0.092,26
-0.094,29
-0.096,24
-0.098,28
-0.1,34
-0.102,31
-0.104,23
-0.106,21
-0.108,22
-0.11,33
-0.112,30
-0.114,37
-0.116,31
-0.118,45
-0.12,31
-0.122,45
-0.124,42
-0.126,39
-0.128,56
-0.13,39
-0.132,44
-0.134,59
-0.136,48
-0.138,55
-0.14,55
-0.142,49
-0.144,74
-0.146,69
-0.148,58
-0.15,76
-0.152,73
-0.154,79
-0.156,88
-0.158,72
-0.16,85
-0.162,74
-0.164,98
-0.166,109
-0.168,80
-0.17,69
-0.172,90
-0.174,104
-0.176,103
-0.178,87
-0.18,80
-0.182,115
-0.184,86
-0.186,77
-0.188,100
-0.19,84
-0.192,87
-0.194,78
-0.196,66
-0.198,88
-0.2,79
-0.202,68
-0.204,68
-0.206,87
-0.208,66
-0.21,80
-0.212,47
-0.214,63
-0.216,50
-0.218,60
-0.22,64
-0.222,50
-0.224,50
-0.226,32
-0.228,50
-0.23,44
-0.232,45
-0.234,44
-0.236,36
-0.238,28
-0.24,31
-0.242,34
-0.244,32
-0.246,29
-0.248,30
-0.25,23
-0.252,13
-0.254,26
-0.256,13
-0.258,11
-0.26,15
-0.262,19
-0.264,11
-0.266,7
-0.268,9
-0.27,12
-0.272,6
-0.274,5
-0.276,8
-0.278,11
-0.28,8
-0.282,6
-0.284,3
-0.286,4
-0.288,2
-0.29,3
-0.292,3
-0.294,4
-0.296,5
-0.298,2
-0.3,2
-0.302,2
-0.304,1
-0.306,0
-0.308,0
-0.31,0
-0.312,1
-0.314,1
-0.316,1
-0.318,0
-0.32,1
-0.322,0
-0.324,0
-0.326,1
-0.328,0
-0.33,0
-0.332,0
-0.334,0
-0.336,0
-0.338,0
-0.34,0
-0.342,0
-0.344,0
-0.346,0
-0.348,0
