0.4,0
0.384,0
0.368,0
0.352,0
0.336,0
0.32,0
0.304,0
0.288,0
0.272,0
0.256,0
0.24,0
0.224,0
0.208,0
0.192,0
0.176,0
0.16,0
0.144,0
0.128,0
0.112,0
0.096,0
0.08,0
0.064,0
0.048,0
0.032,0
0.016,0
-5.55112e-017,0
-0.016,3
-0.032,10
-0.048,23
-0.064,34
-0.08,46
-0.096,34
-0.112,62
-0.128,29
-0.144,53
-0.16,36
-0.176,39
-0.192,35
-0.208,22
-0.224,26
-0.24,36
-0.256,20
-0.272,40
-0.288,33
-0.304,24
-0.32,32
-0.336,29
-0.352,35
-0.368,41
-0.384,28
-0.4,42
-0.416,34
-0.432,37
-0.448,30
-0.464,36
-0.48,39
-0.496,32
-0.512,27
-0.528,36
-0.544,29
-0.56,37
-0.576,29
-0.592,39
-0.608,47
-0.624,40
-0.64,38
-0.656,34
-0.672,42
-0.688,41
-0.704,30
-0.72,40
-0.736,48
-0.752,42
-0.768,47
-0.784,44
-0.8,39
-0.816,33
-0.832,38
-0.848,25
-0.864,32
-0.88,37
-0.896,40
-0.912,43
-0.928,35
-0.944,44
-0.96,35
-0.976,44
-0.992,41
-1.008,50
-1.024,53
-1.04,46
-1.056,48
-1.072,61
-1.088,56
-1.104,51
-1.12,74
-1.136,59
-1.152,72
-1.168,61
-1.184,80
-1.2,112
-1.216,90
-1.232,96
-1.248,113
-1.264,112
-1.28,113
-1.296,114
-1.312,113
-1.328,101
-1.344,135
-1.36,124
-1.376,142
-1.392,132
-1.408,121
-1.424,138
-1.44,144
-1.456,139
-1.472,134
-1.488,126
-1.504,142
-1.52,148
-1.536,141
-1.552,118
-1.568,122
-1.584,142
-1.6,94
-1.616,112
-1.632,108
-1.648,98
-1.664,102
-1.68,74
-1.696,82
-1.712,95
-1.728,78
-1.744,70
-1.76,70
-1.776,64
-1.792,58
-1.808,65
-1.824,53
-1.84,55
-1.856,55
-1.872,42
-1.888,35
-1.904,46
-1.92,39
-1.936,36
-1.952,33
-1.968,42
-1.984,35
-2,27
-2.016,24
-2.032,24
-2.048,14
-2.064,18
-2.08,15
-2.096,18
-2.112,8
-2.128,12
-2.144,12
-2.16,7
-2.176,5
-2.192,9
-2.208,6
-2.224,11
-2.24,5
-2.256,5
-2.272,6
-2.288,3
-2.304,2
-2.32,2
-2.336,5
-2.352,4
-2.368,1
-2.384,1
-2.4,1
-2.416,2
-2.432,1
-2.448,4
-2.464,0
-2.48,2
-2.496,1
-2.512,0
-2.528,1
-2.544,0
-2.56,1
-2.576,0
-2.592,0
-2.608,0
-2.624,0
-2.64,0
-2.656,0
-2.672,0
-2.688,0
-2.704,0
-2.72,0
-2.736,0
-2.752,1
-2.768,0
-2.784,0
