0.4,0
0.384,0
0.368,0
0.352,0
0.336,0
0.32,0
0.304,0
0.288,0
0.272,0
0.256,0
0.24,0
0.224,0
0.208,0
0.192,0
0.176,0
0.16,0
0.144,0
0.128,0
0.112,0
0.096,0
0.08,0
0.064,0
0.048,0
0.032,0
0.016,0
-5.55112e-017,0
-0.016,0
-0.032,0
-0.048,2
-0.064,5
-0.08,20
-0.096,21
-0.112,35
-0.128,50
-0.144,39
-0.16,35
-0.176,39
-0.192,29
-0.208,36
-0.224,38
-0.24,39
-0.256,32
-0.272,48
-0.288,34
-0.304,43
-0.32,38
-0.336,39
-0.352,47
-0.368,49
-0.384,35
-0.4,38
-0.416,42
-0.432,43
-0.448,32
-0.464,51
-0.48,44
-0.496,47
-0.512,41
-0.528,38
-0.544,44
-0.56,50
-0.576,55
-0.592,50
-0.608,45
-0.624,42
-0.64,41
-0.656,38
-0.672,49
-0.688,52
-0.704,39
-0.72,60
-0.736,37
-0.752,46
-0.768,45
-0.784,45
-0.8,74
-0.816,47
-0.832,54
-0.848,70
-0.864,91
-0.88,86
-0.896,70
-0.912,83
-0.928,94
-0.944,113
-0.96,119
-0.976,98
-0.992,97
-1.008,141
-1.024,124
-1.04,125
-1.056,134
-1.072,135
-1.088,133
-1.104,152
-1.12,125
-1.136,145
-1.152,124
-1.168,137
-1.184,139
-1.2,162
-1.216,124
-1.232,149
-1.248,154
-1.264,111
-1.28,115
-1.296,110
-1.312,139
-1.328,130
-1.344,101
-1.36,114
-1.376,105
-1.392,94
-1.408,70
-1.424,87
-1.44,69
-1.456,92
-1.472,50
-1.488,70
-1.504,49
-1.52,55
-1.536,52
-1.552,56
-1.568,41
-1.584,42
-1.6,42
-1.616,36
-1.632,28
-1.648,27
-1.664,36
-1.68,18
-1.696,10
-1.712,13
-1.728,19
-1.744,14
-1.76,10
-1.776,6
-1.792,7
-1.808,5
-1.824,13
-1.84,2
-1.856,6
-1.872,7
-1.888,4
-1.904,4
-1.92,1
-1.936,5
-1.952,3
-1.968,0
-1.984,0
-2,1
-2.016,1
-2.032,0
-2.048,1
-2.064,1
-2.08,2
-2.096,0
-2.112,0
-2.128,0
-2.144,2
-2.16,0
-2.176,0
-2.192,0
-2.208,0
-2.224,0
-2.24,0
-2.256,0
-2.272,0
-2.288,0
-2.304,0
-2.32,0
-2.336,0
-2.352,0
-2.368,0
-2.384,0
-2.4,0
-2.416,0
-2.432,0
-2.448,0
-2.464,0
-2.48,0
-2.496,0
-2.512,0
-2.528,0
-2.544,0
-2.56,0
-2.576,0
-2.592,0
-2.608,1
-2.624,0
-2.64,0
-2.656,0
-2.672,1
-2.688,0
-2.704,0
-2.72,0
-2.736,0
-2.752,0
-2.768,0
-2.784,0
