0.01,0
0.0096,0
0.0092,0
0.0088,0
0.0084,0
0.008,0
0.0076,0
0.0072,0
0.0068,0
0.0064,0
0.006,0
0.0056,0
0.0052,0
0.0048,0
0.0044,0
0.004,0
0.0036,0
0.0032,0
0.0028,0
0.0024,0
0.002,0
0.0016,0
0.0012,0
0.0008,0
0.0004,0
0,0
-0.0004,0
-0.0008,0
-0.0012,0
-0.0016,0
-0.002,0
-0.0024,0
-0.0028,1
-0.0032,2
-0.0036,4
-0.004,2
-0.0044,1
-0.0048,6
-0.0052,4
-0.0056,13
-0.006,18
-0.0064,15
-0.0068,16
-0.0072,25
-0.0076,32
-0.008,32
-0.0084,40
-0.0088,41
-0.0092,46
-0.0096,42
-0.01,55
-0.0104,56
-0.0108,61
-0.0112,66
-0.0116,61
-0.012,57
-0.0124,59
-0.0128,77
-0.0132,73
-0.0136,81
-0.014,93
-0.0144,95
-0.0148,86
-0.0152,98
-0.0156,89
-0.016,109
-0.0164,90
-0.0168,102
-0.0172,123
-0.0176,88
-0.018,102
-0.0184,65
-0.0188,76
-0.0192,87
-0.0196,67
-0.02,88
-0.0204,57
-0.0208,62
-0.0212,63
-0.0216,54
-0.022,41
-0.0224,44
-0.0228,35
-0.0232,29
-0.0236,36
-0.024,29
-0.0244,16
-0.0248,19
-0.0252,25
-0.0256,15
-0.026,10
-0.0264,12
-0.0268,7
-0.0272,9
-0.0276,14
-0.028,7
-0.0284,4
-0.0288,5
-0.0292,2
-0.0296,5
-0.03,1
-0.0304,2
-0.0308,3
-0.0312,2
-0.0316,2
-0.032,0
-0.0324,1
-0.0328,2
-0.0332,1
-0.0336,1
-0.034,0
-0.0344,0
-0.0348,0
-0.0352,0
-0.0356,2
-0.036,0
-0.0364,0
-0.0368,2
-0.0372,0
-0.0376,0
-0.038,0
-0.0384,0
-0.0388,0
-0.0392,0
-0.0396,0
-0.04,1
-0.0404,0
-0.0408,0
-0.0412,0
-0.0416,0
-0.042,0
-0.0424,0
-0.0428,0
-0.0432,1
-0.0436,0
-0.044,1
-0.0444,0
-0.0448,0
-0.0452,0
-0.0456,0
-0.046,0
-0.0464,0
-0.0468,0
-0.0472,0
-0.0476,0
-0.048,0
-0.0484,0
-0.0488,0
-0.0492,0
-0.0496,0
-0.05,0
-0.0504,0
-0.0508,1
-0.0512,0
-0.0516,0
-0.052,0
-0.0524,0
-0.0528,0
-0.0532,1
-0.0536,0
-0.054,0
-0.0544,0
-0.0548,0
-0.0552,0
-0.0556,0
-0.056,0
-0.0564,0
-0.0568,0
-0.0572,0
-0.0576,0
-0.058,0
-0.0584,0
-0.0588,0
-0.0592,0
-0.0596,0
-0.06,0
-0.0604,0
-0.0608,0
-0.0612,0
-0.0616,0
-0.062,0
-0.0624,0
-0.0628,0
-0.0632,0
-0.0636,0
-0.064,0
-0.0644,0
-0.0648,0
-0.0652,0
-0.0656,0
-0.066,0
-0.0664,0
-0.0668,0
-0.0672,0
-0.0676,0
-0.068,0
-0.0684,0
-0.0688,0
-0.0692,0
-0.0696,0
